time,lat,lon,alt,mlat
2021-08-31 06:04:00,42.104938396517234,-95.14068639459674,109.37063371586108,51.634361757598256
2021-08-31 06:04:01,42.16491839763224,-95.15078548691099,109.98053805293067,51.69311006959086
2021-08-31 06:04:02,42.2269313653127,-95.16081997033326,109.99417117482088,51.75186347344891
2021-08-31 06:04:03,42.289961014900285,-95.17082710401763,109.7072206448263,51.81061716050209
2021-08-31 06:04:04,42.35106220059185,-95.18092578833544,109.99451838836386,51.86937399715058
2021-08-31 06:04:05,42.41317155745334,-95.19099373785181,109.98120956106855,51.92812350754634
2021-08-31 06:04:06,42.4751794310013,-95.20107679637346,109.99924565055925,51.98687343439499
2021-08-31 06:04:07,42.54004403517594,-95.21106353082219,109.16432683009039,52.04562946044103
2021-08-31 06:04:08,42.599401517163294,-95.22127304604138,109.97829640515218,52.10437879197568
2021-08-31 06:04:09,42.661509719046954,-95.23138849086853,109.96973522002828,52.16313043198859
2021-08-31 06:04:10,42.725046571575625,-95.24145986860927,109.53108151861176,52.221882649056624
2021-08-31 06:04:11,42.785624017624286,-95.25165985733527,109.98674636656084,52.28063390326046
2021-08-31 06:04:12,42.8477293153411,-95.26181004670497,109.98128059693548,52.33938319565246
2021-08-31 06:04:13,42.91003880734941,-95.27196768289762,109.91479621205632,52.398132493596556
2021-08-31 06:04:14,42.97510844153954,-95.28202998075638,109.00836924959385,52.45688391038835
2021-08-31 06:04:15,43.03404221907572,-95.29234470731335,109.97244677062432,52.51563224744528
2021-08-31 06:04:16,43.096142914506935,-95.30254621037749,109.97207809357683,52.57438015212197
2021-08-31 06:04:17,43.16008421496539,-95.31268800163703,109.40733153361299,52.63312729399942
2021-08-31 06:04:18,43.2203417702189,-95.32298900629102,109.97464452831913,52.691873661399505
2021-08-31 06:04:19,43.282440494438916,-95.3332286683626,109.97807876160209,52.750621385997086
2021-08-31 06:04:20,43.34504624995954,-95.34345789384454,109.82382923753235,52.809363274508826
2021-08-31 06:04:21,43.40663164628481,-95.3537464338417,109.98785190234514,52.86810934952682
2021-08-31 06:04:22,43.46872656994277,-95.36402484043087,109.99496514959782,52.926854277016005
2021-08-31 06:04:23,43.53091883728228,-95.37430954780797,109.97099653021401,52.98559349983663
2021-08-31 06:04:24,43.59506593868542,-95.38453013629294,109.33839077017254,53.04433608859676
2021-08-31 06:04:25,43.65510321822799,-95.39493241744697,109.9911384267809,53.10307856353121
2021-08-31 06:04:26,43.71729460333537,-95.40525853479208,109.97085457169642,53.16181802416731
2021-08-31 06:04:27,43.77999976856652,-95.41557590878426,109.78987154186792,53.22055743960983
2021-08-31 06:04:28,43.84146923958308,-95.42595928053889,109.9985432796249,53.27929487794939
2021-08-31 06:04:29,43.90365685830723,-95.43632173194034,109.98195966988936,53.33803175959963
2021-08-31 06:04:30,43.965739668673415,-95.44670710521225,109.9989887468442,53.396765994363264
2021-08-31 06:04:31,44.02998608539546,-95.45700811458624,109.32914388150505,53.455500112086874
2021-08-31 06:04:32,44.090111094971846,-95.46750422947802,109.97162223046696,53.51423555491436
2021-08-31 06:04:33,44.15219079514957,-95.47792679290399,109.99267015556462,53.57296765714068
2021-08-31 06:04:34,44.21488744012263,-95.48833600731358,109.81650044865705,53.63169705583114
2021-08-31 06:04:35,44.276551240422144,-95.49880268894215,109.97253367150913,53.69042669471546
2021-08-31 06:04:36,44.33862699878429,-95.50926894316761,109.99788858637908,53.74915583224753
2021-08-31 06:04:37,44.40080417363423,-95.5197421553099,109.99112576438627,53.807882759231816
2021-08-31 06:04:38,44.46484165923815,-95.53014951022386,109.38208617705907,53.86660524641215
2021-08-31 06:04:39,44.5251516636008,-95.54072895777861,109.98104613942277,53.925328991091654
2021-08-31 06:04:40,44.58732399313929,-95.55124466668255,109.9780294302025,53.984050873013885
2021-08-31 06:04:41,44.6497068581912,-95.56176276419833,109.90839326167217,54.04277500536137
2021-08-31 06:04:42,44.7116700317993,-95.57231498454745,109.97557376780142,54.10149493266449
2021-08-31 06:04:43,44.77383575029789,-95.58287384283263,109.97618285874516,54.160209224160376
2021-08-31 06:04:44,44.83600315115595,-95.5934407878404,109.9785712538679,54.21892670364375
2021-08-31 06:04:45,44.899620100860524,-95.60396051082,109.50284416261698,54.27763822283438
2021-08-31 06:04:46,44.96033305884418,-95.61462433634863,109.98694635733017,54.33635466699805
2021-08-31 06:04:47,45.02249133457684,-95.62523926573893,109.9930033408278,54.395061324032675
2021-08-31 06:04:48,45.084756406305594,-95.63586548505134,109.9657118770131,54.453769722231954
2021-08-31 06:04:49,45.149520291724045,-95.64638838526784,109.10796164326358,54.51247819759868
2021-08-31 06:04:50,45.209072995111384,-95.65716244588918,109.98444904701542,54.571181721672744
2021-08-31 06:04:51,45.271227230444985,-95.66783461642245,109.99624681438989,54.62988416773037
2021-08-31 06:04:52,45.33432155203583,-95.67847788474121,109.69408339119546,54.68858606167656
2021-08-31 06:04:53,45.39564052332861,-95.68921929888874,109.9880618386496,54.74728557021082
2021-08-31 06:04:54,45.45789117172691,-95.6999265209091,109.96900105342925,54.80597990742367
2021-08-31 06:04:55,45.5200442064006,-95.71066082116738,109.98587284520065,54.86467799412516
2021-08-31 06:04:56,45.58417462272837,-95.72131141773065,109.33131659885109,54.923368124287215
2021-08-31 06:04:57,45.64443667761459,-95.73215962312862,109.98900516504781,54.98205750387847
2021-08-31 06:04:58,45.70668896951595,-95.74293181931749,109.97499786376304,55.040750328752246
2021-08-31 06:04:59,45.76893583291084,-95.7537189727277,109.96171001953199,55.09943574202528
2021-08-31 06:05:00,45.83107250875109,-95.7645244299173,109.98607801788256,55.158116818547725
2021-08-31 06:05:01,45.8933176247392,-95.77534192071269,109.97580815180964,55.21680012974182
2021-08-31 06:05:02,45.9555600502177,-95.78617274103745,109.96699704442064,55.2754806826876
2021-08-31 06:05:03,46.01874230068758,-95.7969735535193,109.63331357549559,55.33415527464387
2021-08-31 06:05:04,46.07993286548829,-95.8078875326029,109.98953969156658,55.39283221696254
2021-08-31 06:05:05,46.142168413264244,-95.81876662242207,109.98467550473862,55.45150327423706
2021-08-31 06:05:06,46.204399240091014,-95.8296593508293,109.98109614848038,55.51016890788859
2021-08-31 06:05:07,46.268529041879084,-95.84047719067989,109.31841816028272,55.56883824868205
2021-08-31 06:05:08,46.32886337640907,-95.85149591922644,109.978846490571,55.62750180018375
2021-08-31 06:05:09,46.39109045519912,-95.86243788725133,109.97946985792562,55.686161169435415
2021-08-31 06:05:10,46.45331554024815,-95.87339192746171,109.98213599977188,55.74481968661367
2021-08-31 06:05:11,46.51828436984648,-95.88422972025235,109.01858436924047,55.803474811339754
2021-08-31 06:05:12,46.57776430141155,-95.8953557557643,109.99057375912197,55.862128661996096
2021-08-31 06:05:13,46.63998638661384,-95.90636003625946,109.99760244573042,55.920781302454685
2021-08-31 06:05:14,46.70294183147486,-95.91734349962807,109.74291064251999,55.9794255837996
2021-08-31 06:05:15,46.76452477310576,-95.92841409779632,109.97753258789753,56.03806985783484
2021-08-31 06:05:16,46.82674013991249,-95.93946746217068,109.98895914423781,56.09671299113213
2021-08-31 06:05:17,46.88905681143035,-95.95053394245772,109.96345599711769,56.155349053119274
2021-08-31 06:05:18,46.95264664709671,-95.96155016044963,109.48283654531026,56.21398563655777
2021-08-31 06:05:19,47.0134733686275,-95.97272156638317,109.99309102832584,56.2726144991118
2021-08-31 06:05:20,47.075788814643396,-95.98383810998172,109.9722246469769,56.33124698766198
2021-08-31 06:05:21,47.137996509349385,-95.9949768828253,109.99077477465072,56.389875766873196
2021-08-31 06:05:22,47.202324326164785,-96.00602070792094,109.23969032441303,56.4484980511156
2021-08-31 06:05:23,47.26250420998007,-96.01729608726527,109.99407515881582,56.507116709973275
2021-08-31 06:05:24,47.32480622769373,-96.02847871083122,109.9788859509656,56.565731224830465
