"date/time ELFINLat PINALat GILLlat EFLINLon, PINALon GILLlon ClosestStation Elevation [deg] ELFINeflux [erg/cm^2/s] ELFINenergy [keV]"
"2022-09-04/04:17:00",68.74349075996552,61.6241,67.4588,272.6901564660179,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:01",68.67857033687504,61.6241,67.4588,272.6597604890276,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:02",68.61340944704384,61.6241,67.4588,272.6297486306881,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:03",68.54846781975716,61.6241,67.4588,272.5996708440677,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:04",68.48328824414693,61.6241,67.4588,272.5699731857496,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:05",68.41832498413721,61.6241,67.4588,272.5402083746766,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:06",68.35335175978388,61.6241,67.4588,272.5105946993605,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:07",68.28814637506946,61.6241,67.4588,272.4813509101612,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:08",68.22315414095333,61.6241,67.4588,272.4520435690522,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:09",68.15815146596216,61.6241,67.4588,272.4228893270376,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:10",68.09292073050364,61.6241,67.4588,272.3940798682294,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:11",68.02789974067014,61.6241,67.4588,272.3652162919037,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:12",67.96351476325977,61.6241,67.4588,272.3359214185543,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:13",67.89782715904062,61.6241,67.4588,272.3079298917818,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:14",67.83277943729053,61.6241,67.4588,272.2795013398789,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:15",67.76771991325268,61.6241,67.4588,272.2512122690642,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:16",67.70265377612213,61.6241,67.4588,272.2230636311192,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:17",67.63757511854786,61.6241,67.4588,272.1950532413057,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:18",67.57249130400419,61.6241,67.4588,272.1671829182247,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:19",67.50739792736496,61.6241,67.4588,272.1394445277393,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:20",67.44229655030826,61.6241,67.4588,272.1118443013200,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:21",67.37718521088374,61.6241,67.4588,272.0843716158865,267.179,271.616,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:22",67.31206716156281,61.6241,67.1548,272.0570318287270,267.179,272.377,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:23",67.24693948081114,61.6241,67.1548,272.0298269275106,267.179,272.377,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:24",67.18180580860879,61.6241,67.1548,272.0027455752078,267.179,272.377,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:25",67.11686364293523,61.6241,67.0193,271.9756341153172,267.179,272.009,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:26",67.05251633837489,61.6241,67.0193,271.9481779662924,267.179,272.009,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:27",66.98655534167966,61.6241,67.0193,271.9221170439715,267.179,272.009,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:28",66.92158860111839,61.6241,66.8906,271.8953875635845,267.179,271.659,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:29",66.85641273169377,61.6241,66.8906,271.8689416932621,267.179,271.659,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:30",66.79123148752109,61.6241,66.8906,271.8426135414940,267.179,271.659,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:31",66.72624071849758,61.6241,66.8906,271.8162619225706,267.179,271.659,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:32",66.66104284624002,61.6241,66.5120,271.7901727291372,267.179,272.053,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:33",66.59603330751149,61.6241,66.5120,271.7640648242885,267.179,272.053,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:34",66.53082219760721,61.6241,66.5120,271.7382187098232,267.179,272.053,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:35",66.46579439564441,61.6241,66.3778,271.7123465489817,267.179,271.706,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:36",66.40057234957028,61.6241,66.3778,271.6867314921845,267.179,271.706,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:37",66.33552998197374,61.6241,66.3778,271.6610936035034,267.179,271.706,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:38",66.27048117436900,61.6241,66.2503,271.6355743110809,267.179,271.376,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:39",66.20523376563749,61.6241,66.2503,271.6103019855946,267.179,271.376,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:40",66.14016991292273,61.6241,66.2503,271.5850109113163,267.179,271.376,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:41",66.07509589025501,61.6241,65.9159,271.5598305786215,267.179,271.759,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:42",66.00983127599139,61.6241,65.9159,271.5348901802878,267.179,271.759,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:43",65.94474481898210,61.6241,65.9159,271.5099291778323,267.179,271.759,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:44",65.87964964271418,61.6241,65.7837,271.4850850328104,267.179,271.432,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:45",65.81454882619902,61.6241,65.7837,271.4603432310619,267.179,271.432,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:46",65.74944094642153,61.6241,65.7837,271.4357106789869,267.179,271.432,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:47",65.68432673547264,61.6241,65.7837,271.4111870156294,267.179,271.432,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:48",65.61920317218379,61.6241,65.6581,271.3867675186814,267.179,271.120,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:49",65.55407210092073,61.6241,65.6581,271.3624572993963,267.179,271.120,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:50",65.48893655612821,61.6241,65.3645,271.3382498961166,267.179,271.495,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:51",65.42379283933913,61.6241,65.3645,271.3141413537944,267.179,271.495,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:52",65.35936032346083,61.6241,65.3645,271.2896849238888,267.179,271.495,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:53",65.29348429184225,61.6241,65.2348,271.2662346143629,267.179,271.184,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:54",65.22832225167049,61.6241,65.2348,271.2424345011414,267.179,271.184,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:55",65.16314943299328,61.4431,65.2348,271.2187319399765,268.115,271.184,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:56",65.09797564196373,61.4431,65.1118,271.1951272421928,268.115,270.889,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:57",65.03296749953167,61.4431,65.1118,271.1715181460245,268.115,270.889,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:58",64.96778194463970,61.4431,64.8553,271.1481072539848,268.115,271.256,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:59",64.90258531205164,61.4431,64.8553,271.1247957094085,268.115,271.256,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:00",64.83755776547807,61.4431,64.8553,271.1014785631343,268.115,271.256,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:01",64.77234813660674,61.4431,64.7288,271.0783579006940,268.115,270.961,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:02",64.70713347794010,61.4431,64.7288,271.0553322457068,268.115,270.961,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:03",64.64208715213093,61.4431,64.7288,271.0322997814242,268.115,270.961,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:04",64.57772022682792,61.4431,64.6087,271.0089649200689,268.115,270.681,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:05",64.51180044124636,61.4431,64.3858,270.9866087378299,268.115,271.041,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:06",64.44656163838754,61.4431,64.3858,270.9639520078116,268.115,271.041,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:07",64.38148950329507,61.4431,64.3858,270.9412892604104,268.115,271.041,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:08",64.31623801025745,61.4431,64.2628,270.9188089390248,268.115,270.760,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:09",64.25115207833201,61.4431,64.2628,270.8963267810858,268.115,270.760,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:10",64.18589172875711,61.4431,64.2628,270.8740261215997,268.115,270.760,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:11",64.12079245265376,61.1741,64.0793,270.8517185063044,270.447,271.129,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:12",64.05568596628335,61.1741,63.9535,270.8295046782903,270.447,270.847,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:13",63.99040722642216,61.1741,63.9535,270.8074600137532,270.447,270.847,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:14",63.92529174629296,61.1741,63.9535,270.7854195511453,270.447,270.847,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:15",63.86016713857249,61.1741,63.8342,270.7634609097615,270.447,270.579,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:16",63.79520349192102,61.1741,63.8342,270.7415016299739,270.447,270.579,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:17",63.72973905026138,61.1741,63.6775,270.7198832727847,270.447,270.942,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:18",63.66459938839359,61.1741,63.6775,270.6981754646440,270.447,270.942,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:19",63.59945231713987,61.1741,63.5557,270.6765522484955,270.447,270.672,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:20",63.53429814711027,61.1741,63.5557,270.6550117590104,270.447,270.672,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:21",63.46914155760689,61.1741,63.5557,270.6335549614226,270.447,270.672,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:22",63.40397712614929,61.1741,63.4401,270.6121750238581,270.447,270.416,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:23",63.33880815229249,61.1741,63.3074,270.5908768465238,270.447,270.774,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:24",63.27363199854867,61.1741,63.1896,270.5696586431492,270.447,270.515,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:25",63.20845066171999,61.1741,63.1896,270.5485236220093,270.447,270.515,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:26",63.14326606180822,61.1741,63.1896,270.5274611022329,270.447,270.515,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:27",63.07855389824589,61.1741,63.0779,270.5062536259651,270.447,270.270,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:28",63.01287759893503,61.1741,62.9665,270.4855738009131,270.447,270.622,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:29",62.94783422019489,61.1741,62.9665,270.4646704647494,270.447,270.622,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:30",62.88262773520933,61.1741,62.8528,270.4439201217739,270.447,270.374,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:31",62.81741668725631,61.1741,62.8528,270.4232413457526,270.447,270.374,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:32",62.75219723623711,61.1741,62.8528,270.4026379539871,270.447,270.374,"pina",NaN,0.0424713,0.756000
"2022-09-04/04:18:33",62.68712986530333,61.1741,62.6524,270.3820407462356,270.447,270.487,"pina",NaN,0.0424713,0.756000
"2022-09-04/04:18:34",62.62190173585702,61.1741,62.6524,270.3615880678547,270.447,270.487,"pina",NaN,0.0424713,0.756000
"2022-09-04/04:18:35",62.55666939460993,61.1741,62.5427,270.3412050813848,270.447,270.247,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:36",62.49158336604813,61.1741,62.5427,270.3208326036177,270.447,270.247,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:37",62.42634234946979,61.1741,62.3628,270.3005918315285,270.447,270.365,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:38",62.36124803858743,61.1741,62.3628,270.2803667097447,270.447,270.365,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:39",62.29599601406397,61.1741,62.2570,270.2602685294993,270.447,270.134,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:40",62.23073546266730,61.1741,62.2570,270.2402480146098,270.447,270.134,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:41",62.16562919223321,61.1741,62.0956,270.2202278300092,270.447,270.255,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:42",62.10051148527344,61.1741,62.0956,270.2002834141045,270.447,270.255,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:43",62.03524092885912,61.1741,62.0956,270.1804678608402,270.447,270.255,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:44",61.97011476959087,61.1741,61.9936,270.1606574223124,270.447,270.032,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:45",61.90483201347696,61.1741,61.8489,270.1409820055912,270.447,270.158,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:46",61.83969544541399,61.1741,61.8489,270.1213097940912,270.447,270.158,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:18:47",61.77455623732828,61.1741,61.8489,270.1017066881607,270.447,270.158,"gill",6.49178,-1.00000,-1.00000
"2022-09-04/04:18:48",61.71001147078762,61.1741,61.7504,270.0819305938784,270.447,269.941,"gill",6.76978,-1.00000,-1.00000
"2022-09-04/04:18:49",61.64411097073855,61.1741,61.6207,270.0627578482866,270.447,270.070,"gill",6.94783,-1.00000,-1.00000
"2022-09-04/04:18:50",61.57895652015742,61.1741,61.6207,270.0433503624002,270.447,270.070,"gill",6.94783,-1.00000,-1.00000
"2022-09-04/04:18:51",61.51379341952241,61.1741,61.5256,270.0240136314414,270.447,269.860,"gill",7.23386,-1.00000,-1.00000
"2022-09-04/04:18:52",61.44863040539098,61.1741,61.4094,270.0047364883860,270.447,269.993,"gill",7.39127,-1.00000,-1.00000
"2022-09-04/04:18:53",61.38331288972365,61.1605,61.4094,269.9855860036173,269.595,269.993,"gill",7.39127,-1.00000,-1.00000
"2022-09-04/04:18:54",61.31813651900256,61.1605,61.3071,269.9664412934842,269.595,270.134,"gill",7.51315,-1.00000,-1.00000
"2022-09-04/04:18:55",61.25295627871065,61.1605,61.2134,269.9473589206083,269.595,269.924,"gill",7.82198,-1.00000,-1.00000
"2022-09-04/04:18:56",61.18777344479114,61.1605,61.2134,269.9283414500011,269.595,269.924,"gill",7.82198,-1.00000,-1.00000
"2022-09-04/04:18:57",61.12258302178048,61.1605,61.1221,269.9093848733160,269.595,270.068,"gill",7.92295,-1.00000,-1.00000
"2022-09-04/04:18:58",61.05826875556595,60.9607,61.0315,269.8901756609977,270.084,269.863,"gill",8.23990,-1.00000,-1.00000
"2022-09-04/04:18:59",60.99219123400734,60.9607,61.0315,269.8716615618832,270.084,269.863,"gill",8.23990,-1.00000,-1.00000
"2022-09-04/04:19:00",60.92698815438463,60.9607,60.8623,269.8528938638199,270.084,269.809,"gill",8.64491,-1.00000,-1.00000
"2022-09-04/04:19:01",60.86178477848462,60.7562,60.8623,269.8341814260072,269.740,269.809,"gill",8.64491,-1.00000,-1.00000
"2022-09-04/04:19:02",60.79657175113558,60.7562,60.8623,269.8155321753069,269.740,269.809,"gill",8.64491,-1.00000,-1.00000
"2022-09-04/04:19:03",60.73149841183251,60.7562,60.7048,269.7968936156656,269.740,269.762,"gill",9.03693,-1.00000,-1.00000
"2022-09-04/04:19:04",60.66628035695615,60.7562,60.7048,269.7783670157394,269.740,269.762,"gill",9.03693,-1.00000,-1.00000
"2022-09-04/04:19:05",60.60105359866087,60.7562,60.5578,269.7599001214795,269.740,269.721,"gill",9.41586,-1.00000,-1.00000
"2022-09-04/04:19:06",60.53582447264893,60.3941,60.5578,269.7414908463113,269.889,269.721,"gill",9.41586,-1.00000,-1.00000
"2022-09-04/04:19:07",60.47073257765312,60.3941,60.4205,269.7230899765120,269.889,269.686,"gill",9.78160,-1.00000,-1.00000
"2022-09-04/04:19:08",60.40606810373801,60.3941,60.4205,269.7046033004925,269.889,269.686,"gill",9.78160,-1.00000,-1.00000
"2022-09-04/04:19:09",60.34025187152584,60.3941,60.2920,269.6865598445614,269.889,269.657,"gill",10.1341,-1.00000,-1.00000
"2022-09-04/04:19:10",60.27500859593898,60.1934,60.2920,269.6683813147033,269.559,269.657,"gill",10.1341,-1.00000,-1.00000
"2022-09-04/04:19:11",60.20989918530935,60.1934,60.1717,269.6502159734152,269.559,269.632,"gill",10.4732,-1.00000,-1.00000
"2022-09-04/04:19:12",60.14464111345819,60.1934,60.1717,269.6321520908149,269.559,269.632,"gill",10.4732,-1.00000,-1.00000
"2022-09-04/04:19:13",60.07952443512778,60.1934,60.0587,269.6140953214184,269.559,269.612,"gill",10.7988,-1.00000,-1.00000
"2022-09-04/04:19:14",60.01426220157407,59.8661,60.0587,269.5961407158001,269.709,269.612,"gill",10.7988,-1.00000,-1.00000
"2022-09-04/04:19:15",59.94913343655214,59.8661,59.9526,269.5781974347918,269.709,269.596,"gill",11.1109,-1.00000,-1.00000
"2022-09-04/04:19:16",59.88386252669818,59.8661,59.8527,269.5603574556975,269.709,269.585,"gill",11.4094,-1.00000,-1.00000
"2022-09-04/04:19:17",59.81872500156691,59.8661,59.8527,269.5425214724085,269.709,269.585,"gill",11.4094,-1.00000,-1.00000
