"date/time ELFINLat PINALat GILLlat EFLINLon, PINALon GILLlon ClosestStation Elevation [deg] ELFINeflux [erg/cm^2/s] ELFINenergy [keV]"
"2022-09-04/04:17:00",68.74349075996552,61.6649,67.6587,266.6901564660179,265.399,263.931,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:01",68.67857033687504,61.6649,67.5789,266.6597604890276,265.399,264.180,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:02",68.61340944704384,61.6649,67.5789,266.6297486306881,265.399,264.180,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:03",68.54846781975716,61.6649,67.5058,266.5996708440677,265.399,264.423,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:04",68.48328824414693,61.6649,67.5058,266.5699731857496,265.399,264.423,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:05",68.41832498413721,61.6649,67.4392,266.5402083746766,265.399,264.662,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:06",68.35335175978388,61.6649,67.3790,266.5105946993605,265.399,264.897,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:07",68.28814637506946,61.6649,67.3790,266.4813509101612,265.399,264.897,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:08",68.22315414095333,61.6649,67.3253,266.4520435690522,265.399,265.128,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:09",68.15815146596216,61.6649,67.3253,266.4228893270376,265.399,265.128,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:10",68.09292073050364,61.6649,67.2779,266.3940798682294,265.399,265.357,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:11",68.02789974067014,61.6649,67.2779,266.3652162919037,265.399,265.357,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:12",67.96351476325977,61.6649,67.2779,266.3359214185543,265.399,265.357,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:13",67.89782715904062,61.6649,67.2368,266.3079298917818,265.399,265.583,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:14",67.83277943729053,61.6649,67.2368,266.2795013398789,265.399,265.583,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:15",67.76771991325268,61.6649,67.2368,266.2512122690642,265.399,265.583,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:16",67.70265377612213,61.6649,67.2019,266.2230636311192,265.399,265.808,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:17",67.63757511854786,61.6649,67.2019,266.1950532413057,265.399,265.808,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:18",67.57249130400419,61.6649,67.2019,266.1671829182247,265.399,265.808,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:19",67.50739792736496,61.6649,67.2019,266.1394445277393,265.399,265.808,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:20",67.44229655030826,61.6649,67.2019,266.1118443013200,265.399,265.808,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:21",67.37718521088374,61.6649,67.1731,266.0843716158865,265.399,266.032,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:22",67.31206716156281,61.6649,67.1731,266.0570318287270,265.399,266.032,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:23",67.24693948081114,61.6649,67.1731,266.0298269275106,265.399,266.032,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:24",67.18180580860879,61.6649,67.1731,266.0027455752078,265.399,266.032,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:25",67.11686364293523,61.6649,67.1504,265.9756341153172,265.399,265.959,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:26",67.05251633837489,61.6649,67.1504,265.9481779662924,265.399,265.959,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:27",66.98655534167966,61.6649,67.1504,265.9221170439715,265.399,265.959,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:28",66.92158860111839,61.6649,67.1504,265.8953875635845,265.399,265.959,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:29",66.85641273169377,61.6649,67.1504,265.8689416932621,265.399,265.959,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:30",66.79123148752109,61.6649,67.1504,265.8426135414940,265.399,265.959,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:31",66.72624071849758,61.6649,66.3987,265.8162619225706,265.399,265.527,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:32",66.66104284624002,61.6649,66.3987,265.7901727291372,265.399,265.527,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:33",66.59603330751149,61.6649,66.3987,265.7640648242885,265.399,265.527,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:34",66.53082219760721,61.6649,66.3987,265.7382187098232,265.399,265.527,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:35",66.46579439564441,61.6649,66.3720,265.7123465489817,265.399,265.712,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:36",66.40057234957028,61.6649,66.3720,265.6867314921845,265.399,265.712,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:37",66.33552998197374,61.6649,66.3720,265.6610936035034,265.399,265.712,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:38",66.27048117436900,61.6649,66.3720,265.6355743110809,265.399,265.712,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:39",66.20523376563749,61.6649,66.3720,265.6103019855946,265.399,265.712,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:40",66.14016991292273,61.6649,66.3720,265.5850109113163,265.399,265.712,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:41",66.07509589025501,61.6649,66.3720,265.5598305786215,265.399,265.712,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:42",66.00983127599139,61.6649,65.7253,265.5348901802878,265.399,265.154,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:43",65.94474481898210,61.6649,65.7253,265.5099291778323,265.399,265.154,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:44",65.87964964271418,61.6649,65.6899,265.4850850328104,265.399,265.336,"pina",NaN,-1.00000,-1.00000
"2022-09-04/04:17:45",65.81454882619902,61.6649,65.6899,265.4603432310619,265.399,265.336,"pina",NaN,-1.00000,-1.00000
