    model            time_utc      elfin_x_gsm_re      elfin_y_gsm_re      elfin_z_gsm_re          elfin_r_re      elfin_b_tot_nt   field_line_type   fp_north_x_gsm_re   fp_north_y_gsm_re   fp_north_z_gsm_re    fp_north_lat_deg    fp_north_lon_deg     fp_north_alt_km   fp_south_x_gsm_re   fp_south_y_gsm_re   fp_south_z_gsm_re    fp_south_lat_deg    fp_south_lon_deg     fp_south_alt_km   field_line_len_re flux_tube_vol_re_nt        min_b_tot_nt
   dipole      2022-09-04T04:00:00Z      0.740492206202     -0.408356032126      0.613003235532       1.04444067481       36501.2884789      closed_100km      0.708745860500     -0.391302837587      0.612429749740       44.5449631816       89.1757685508       99.9998612335      0.748492861775     -0.391863415651     -0.564530771605      -26.5801032560       92.9062552240       99.9999112696       2.03807812680   0.000154965063864       8312.85296436
   dipole      2022-09-04T04:00:01Z      0.739846499872     -0.408038725028      0.613989489020       1.04443838359       36531.9884043      closed_100km      0.708126707364     -0.390997872681      0.613333887940       44.6086739544       89.1647948836       99.9998612233      0.747947754171     -0.391564296249     -0.565454725034      -26.6433968008       92.9053693941       99.9999109756       2.04526800373   0.000156052227600       8273.40762657
   dipole      2022-09-04T04:00:02Z      0.739199744899     -0.407720807257      0.614974883624       1.04443603299       36562.6978739      closed_100km      0.707506608409     -0.390692356869      0.614237358705       44.6723911282       89.1538064349       99.9998612146      0.747376328915     -0.391250259844     -0.566421263633      -26.7096422240       92.9046527124       99.9999106682       2.05251443133   0.000157149666499       8234.46768782
   dipole      2022-09-04T04:00:03Z      0.738552036182     -0.407402329355      0.615959405551       1.04443370177       36593.4066361      closed_100km      0.706885572481     -0.390386294508      0.615140148482       44.7361138382       89.1428032226       99.9998612072      0.746834679752     -0.390953108216     -0.567334867084      -26.7723232856       92.9037470430       99.9999103778       2.05975077730   0.000158255806791       8194.88188066
   dipole      2022-09-04T04:00:04Z      0.737903299514     -0.407083280082      0.616943141857       1.04443138436       36624.1179489      closed_100km      0.706263534139     -0.390079677786      0.616042336069       44.7998477253       89.1317828719       99.9998612011      0.746256339777     -0.390635188351     -0.568308433230      -26.8391475083       92.9030751900       99.9999100685       2.06705633224   0.000159372801445       8155.16932280
   dipole      2022-09-04T04:00:05Z      0.737253572738     -0.406763682060      0.617926009650       1.04442906746       36654.8307572      closed_100km      0.705640543803     -0.389772536029      0.616943844604       44.8635874235       89.1207455208       99.9998611965      0.745716809002     -0.390339299955     -0.569214000071      -26.9013728362       92.9021551277       99.9999097810       2.07434186643   0.000160498459307       8115.96906766
   dipole      2022-09-04T04:00:06Z      0.736602890744     -0.406443490068      0.618908083378       1.04442680210       36685.5408989      closed_100km      0.705016581760     -0.389464797287      0.617844740796       44.9273379109       89.1096950433       99.9998611932      0.745141101842     -0.390022878646     -0.570178441254      -26.9676724484       92.9014689766       99.9999094751       2.08169588418   0.000161635146062       8077.27297212
   dipole      2022-09-04T04:00:07Z      0.735951161583     -0.406122721469      0.619889219450       1.04442444510       36716.2615367      closed_100km      0.704391709068     -0.389156558413      0.618744893992       44.9910898454       89.0986275355       99.9998611913      0.744594441725     -0.389722956169     -0.571091651394      -27.0305141545       92.9005968227       99.9999091855       2.08904150175   0.000162780925554       8038.38244027
   dipole      2022-09-04T04:00:08Z      0.735298440841     -0.405801370280      0.620869565619       1.04442212095       36746.9817103      closed_100km      0.703765849321     -0.388847743902      0.619644437193       45.0548528756       89.0875446608       99.9998611907      0.744020883534     -0.389407792207     -0.572047826521      -27.0963469041       92.8998976293       99.9999088826       2.09644474807   0.000163937676036       7998.94655088
   dipole      2022-09-04T04:00:09Z      0.734644766356     -0.405479459132      0.621849038994       1.04441981588       36777.7004159      closed_100km      0.703139053436     -0.388538383353      0.620543293528       45.1186216164       89.0764465679       99.9998611916      0.743467756139     -0.389104208301     -0.572967482498      -27.1597251266       92.8990694326       99.9999085914       2.10385061231   0.000165104066120       7960.02411568
   dipole      2022-09-04T04:00:10Z      0.733990075008     -0.405157013358      0.622827723949       1.04441754553       36808.4182275      closed_100km      0.702511244634     -0.388228492205      0.621441538989       45.1824014746       89.0653288094       99.9998611938      0.742895781907     -0.388790006897     -0.573916379835      -27.2251578668       92.8983594046       99.9999082913       2.11130482267   0.000166281413394       7921.60646354
   dipole      2022-09-04T04:00:11Z      0.733334398143     -0.404833931858      0.623805465443       1.04441520029       36839.1437631      closed_100km      0.701882566808     -0.387918034869      0.622339033220       45.2461827605       89.0541999429       99.9998611974      0.742336910635     -0.388483176384     -0.574841194186      -27.2889862101       92.8975703904       99.9999079989       2.11877012137   0.000167468755536       7883.31724113
   dipole      2022-09-04T04:00:12Z      0.732677715499     -0.404510352372      0.624782415799       1.04441291023       36869.8655353      closed_100km      0.701252865673     -0.387607070721      0.623235911784       45.3099749610       89.0430491954       99.9998612024      0.741766050046     -0.388169644539     -0.575783666321      -27.3540766688       92.8968541247       99.9999077012       2.12627598534   0.000168667078491       7844.19013194
   dipole      2022-09-04T04:00:13Z      0.732020056948     -0.404186139872      0.625758498641       1.04441059840       36900.5905468      closed_100km      0.700622249643     -0.387295513302      0.624132105894       45.3737735666       89.0318870143       99.9998612087      0.741202050346     -0.387859943075     -0.576712534705      -27.4182809627       92.8960989308       99.9999074081       2.13380101936   0.000169875894271       7805.57678984
   dipole      2022-09-04T04:00:14Z      0.731361419376     -0.403861415463      0.626733710116       1.04440830715       36931.3133262      closed_100km      0.699990672118     -0.386983455198      0.625027609785       45.4375780090       89.0207050621       99.9998612164      0.740631784969     -0.387546756867     -0.577649504775      -27.4830919664       92.8953815531       99.9999071126       2.14135973909   0.000171095662380       7767.47193255
   dipole      2022-09-04T04:00:15Z      0.730701779141     -0.403536072074      0.627708134228       1.04440602894       36962.0372700      closed_100km      0.699358118063     -0.386670797833      0.625922499935       45.5013940699       89.0095092402       99.9998612255      0.740063311261     -0.387234555903     -0.578581291924      -27.5475955265       92.8946560788       99.9999068190       2.14894430356   0.000172326399808       7729.69429222
   dipole      2022-09-04T04:00:16Z      0.730041139193     -0.403210177598      0.628681613624       1.04440369759       36992.7656329      closed_100km      0.698724658935     -0.386357643263      0.626816633567       45.5652114655       88.9982957089       99.9998612360      0.739493091879     -0.386921404137     -0.579513701121      -27.6121914668       92.8939411773       99.9999065255       2.15655719033   0.000173568110770       7690.90985827
   dipole      2022-09-04T04:00:17Z      0.729379555116     -0.402883726039      0.629654296057       1.04440143847       37023.4872215      closed_100km      0.698090218627     -0.386043916059      0.627710140589       45.6290396970       88.9870661495       99.9998612479      0.738920829882     -0.386607096264     -0.580447234502      -27.6769146833       92.8932409188       99.9999062318       2.16420047714   0.000174821124441       7652.63658287
   dipole      2022-09-04T04:00:18Z      0.728716960243     -0.402556686870      0.630626036414       1.04439910575       37054.2156206      closed_100km      0.697454883667     -0.385729667946      0.628602892990       45.6928696498       88.9758207752       99.9998612611      0.738350108912     -0.386293668643     -0.581376008561      -27.7413591670       92.8925320792       99.9999059400       2.17186871364   0.000176085265847       7614.87445196
   dipole      2022-09-04T04:00:19Z      0.728053384876     -0.402229102000      0.631596983973       1.04439682683       37084.9394399      closed_100km      0.696818551828     -0.385414868365      0.629495021500       45.7567107745       88.9645570883       99.9998612757      0.737774677384     -0.385977604786     -0.582310244503      -27.8062309537       92.8918531692       99.9999056467       2.17957066103   0.000177361036452       7577.53525166
   dipole      2022-09-04T04:00:20Z      0.727388819408     -0.401900968809      0.632567062727       1.04439454814       37115.6628836      closed_100km      0.696181269231     -0.385099544600      0.630386457806       45.8205582513       88.9532751768       99.9998612917      0.737202821132     -0.385663598479     -0.583236399585      -27.8705942173       92.8911512716       99.9999053562       2.18729610711   0.000178648219272       7539.12070616
   dipole      2022-09-04T04:00:21Z      0.726723252754     -0.401572250741      0.633536275333       1.04439224950       37146.3884367      closed_100km      0.695543045948     -0.384783672746      0.631277204644       45.8844124396       88.9419770194       99.9998613091      0.736624833635     -0.385346126324     -0.584170317790      -27.9355447756       92.8904898852       99.9999050636       2.19505662590   0.000179947231212       7501.21955425
   dipole      2022-09-04T04:00:22Z      0.726056732364     -0.401242973084      0.634504614891       1.04438996949       37177.1109115      closed_100km      0.694903888014     -0.384467255807      0.632167252880       45.9482727796       88.9306625960       99.9998613279      0.736051330282     -0.385031195804     -0.585094731117      -27.9998875842       92.8898015145       99.9999047742       2.20283994840   0.000181257879683       7463.82659546
